Original,Normalized
"INDEPENDENT INSURANCE POLITICAL ACTION COMMITTEE, SPONSORED BY INDEPENDENT INSURANCE AGENTS AND BROKERS OF CALIFORNIA (IIABCAL)",INDEPENDENT INSURANCE PAC
"INTEGRAL COMMUNITIES, LLC (LANCE WAITE)",INTEGRAL COMMUNITIES
INTEGRAL COMMUNITIES(MEGAN DOWNS),INTEGRAL COMMUNITIES
IATSE 600 INT'L CINEMATOGRAPHE (INTERMEDIARY FOR UNITEMIZED MEMBER DUES),INTERNATIONAL ALLIANCE OF THEATRICAL STAGE EMPLOYEES CINEMATOGRAPHERS GUILD LOCAL 600
IATSE 600 INT'L CINEMATOGRAPHE(INTERMEDIARY FOR UNITEMIZED MEMBER DUES),INTERNATIONAL ALLIANCE OF THEATRICAL STAGE EMPLOYEES CINEMATOGRAPHERS GUILD LOCAL 600
IATSE LOCAL 600 POLITICAL ACTION COMMITTEE,INTERNATIONAL ALLIANCE OF THEATRICAL STAGE EMPLOYEES CINEMATOGRAPHERS GUILD LOCAL 600
INTERNATIONAL ALLIANCE OF THEATRICAL STAGE EMPLOYEES (IATSE) LOCAL NO. 600 PAC SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL ALLIANCE OF THEATRICAL STAGE EMPLOYEES CINEMATOGRAPHERS GUILD LOCAL 600
PRO-LABOR CANDIDATES PAC  IATSE LOCAL #33,INTERNATIONAL ALLIANCE OF THEATRICAL STAGE EMPLOYEES LOCAL 33
PRO-LABOR CANDIDATES PAC- I.A.T.S.E.LOCAL # 33,INTERNATIONAL ALLIANCE OF THEATRICAL STAGE EMPLOYEES LOCAL 33
CALIFORNIA MACHINISTS NON PARTISAN POLITICAL LEAGUE,INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS
INTERNATION BROTHERHOOD OF BOILERMAKERS LOCAL 549 PAC,"INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS LOCAL 549"
"INTERNATIONAL BROTHERHOOD OF BOILEMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS LOCAL 549 PAC","INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS LOCAL 549"
"INTERNATIONAL BROTHERHOOD OF BOILERMAKER, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS LOCAL LODGE 549","INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS LOCAL 549"
"INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS & HELPERS LOCAL 549 PAC","INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS LOCAL 549"
"INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS LOCAL 549 PAC","INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS LOCAL 549"
"INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS, AND HELPERS, LOCAL 549 PAC","INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS LOCAL 549"
"INTERNATIONAL BROTHERHOOS OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS & HELPERS LOCAL 549 PAC","INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS LOCAL 549"
BOILERMAKERS LOCAL 92 (INTERMEDIARY FOR UNITEMIZED DUES),"INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS LOCAL 92"
INTERNATIONAL BROTHERHOOD OF BOILERMAKERS LOCAL 92 PAC,"INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS LOCAL 92"
INTERNATIONAL BROTHERHOOD OF BOILERMAKERS LOCAL 92 PAC ALL-PURPOSE ACCOUNT,"INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS LOCAL 92"
IBEW PAC EDUCATIONAL FUND,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS
IBEW PAC EDUCATIONAL FUND (FEC ID #C00027342),INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS (IBEW) LOCAL UNION NO. 100,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 100
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS IBEW LOCAL UNION NO. 100,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 100
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL UNION NO. 100,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 100
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS (IBEW) LOCAL NO. 11 PAC SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS AFFILIATED WITH A.F.L.-C.I.O. PAC LOCAL UNION NO. 11,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO 11 PAC,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO. 11,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO. 11 PAC,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO. 11 PAC (IBEW) SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO. 11 PAC SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO. 11 POLITICAL ACTION COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO.11 PAC SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO.11 POLITICAL ACTION COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL UNION NO.11,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS PAC LOCAL NO. 11,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11
"INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL NO. 11 PAC",INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11
"LOCAL UNION 11, INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS",INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11
LOCAL UNION NO.11 INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 11
IBEW INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL UNION 1245,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245
IBEW LOCAL 1245 EXECUTIVE BOARD,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245
IBEW LOCAL 1245 PAC SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245
IBEW LOCAL 1245 POLITICAL ACTION COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245
IBEW LOCAL UNION 1245,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245
IBEW LOCAL UNION 1245 -PAC,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245
IBEW LOCAL UNION 1245 -PAC,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245
IBEW LOCAL UNION 1245 PAC,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245
IBEW LOCAL UNION 1245 PAC SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS (IBEW) LOCAL 1245 (INTERMEDIARY FOR UNITEMIZED MEMBER CONTRIBUTIONS),INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS (IBEW) LOCAL UNION 1245,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS (IBEW) LOCAL UNION 1245 PAC,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS (IBEW) LOCAL UNION 1245 SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL UNION 1245,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL UNION 1245 (IBEW),INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245
LOCAL 1245 IBEW EXECUTIVE BOARD,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 1245
IBEW 18,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 18
IBEW LOCAL 18,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 18
IBEW LOCAL 18 WATER & POWER DEFENSE LEAGUE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 18
IBEW LOCAL 18 WATER AND POWER DEFENSE LEAGUE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 18
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL UNION 18,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 18
LOCAL 18 WATER & POWER DEFENSE LEAGUE (IBEW),INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 18
LOCAL 18 WATER AND POWER DEFENSE LEAGUE (IBEW),INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 18
LOCAL 18 WATER AND POWER DEFENSE LEAGUE (IBEW) SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 18
I.B.E.W. LOCAL UNION 302 PAC SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 302
IBEW 302 COMMUNITY CANDIDATES PAC,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 302
IBEW 302 PAC,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 302
IBEW LOCAL UNION 302 PAC SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 302
INTERNATIONAL BROTHERHOOD ELECTRICAL WORKERS (IBEW) LOCAL UNION 302 PAC SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 302
INTERNATIONAL BROTHERHOOD ELECTRICAL WORKERS LOCAL UNION 302 PAC (IBEW) SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 302
"IBEW 332 EDUATION FUND, SPONSORED BY INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, LOCAL 332",INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 332
IBEW 332 EDUCATION FUND (SPONSORED BY INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 332),INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 332
IBEW 332 EDUCATION FUND SMALL CONTRIBUTOR COMMITTEE (SPONSORED BY INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 332),INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 332
IBEW 332 EDUCATION FUND SPONSORED BY INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 332 SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 332
"IBEW 332 EDUCATION FUND, SPONSORED BY INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 332 SMALL CONTRIBUTOR COMMITTEE",INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 332
IBEW LOCAL 332,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 332
IBEW LOCAL 440,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 440
INTERNATIONAL BROTHERHOO OF ELECTRICAL WORKERS LOCAL 440,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 440
IBEW 47,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 47
IBEW LOCAL 47,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 47
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL NO. 47 (INTERMEDIARY FOR UNITEMIZED MEMBER CONTRIBUTIONS),INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 47
ELECTRICAL WORKERS LOCAL 569 (INTERMEDIARY FOR UNITEMIZED DUES),INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 569
INTERNATIONAL BROTHERHOOD OF ELECTRICA WORKES LOCAL 569,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 569
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS (IBEW) LOCAL 569 CANDIDATE PAC,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 569
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 569 CANDIDATE PAC,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 569
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS (IBEW) LOCAL 595 PAC,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 595
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 569 CANDIDATE PAC (IBEW 569 CANDIDATE PAC),INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 595
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 595,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 595
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 595 PAC,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 595
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 595 PAC SMALL CONTRIBUTOR COMMITTE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 595
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 595 PAC SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 595
IBEW LOCAL 6 POLITICAL ACCOUNT,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 6
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL UNION #6,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 6
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL UNION 6 SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 6
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LU #6,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 6
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LU#6,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 6
IBEW LOCAL UNION 617,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 617
IBEW LOCAL UNION 617 PAC,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 617
IBEW LOCAL 684 PAC,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 684
INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS (IBEW) LOCAL 684 PAC,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 684
"D.R.I.V.E - DEMOCRAT, REPUBLICAN,  INDEPENDENT VOTER EDUCATION (THE PAC OF THE INTERNATIONAL BROTHERHOOD OF TEAMSTERS)",INTERNATIONAL BROTHERHOOD OF TEAMSTERS
"D.R.I.V.E - DEMOCRAT, REPUBLICAN,  INDEPENDENT VOTER EDUCATION (THE PAC OF THE INTERNATIONAL BROTHERHOOD OF TEAMSTERS)",INTERNATIONAL BROTHERHOOD OF TEAMSTERS
"D.R.I.V.E - DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDUCATION (THE PAC OF THE INTERNATIONAL BROTHERHOOD OF TEAMSTERS)",INTERNATIONAL BROTHERHOOD OF TEAMSTERS
"D.R.I.V.E-DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDUCATION",INTERNATIONAL BROTHERHOOD OF TEAMSTERS
"D.R.I.V.E. - DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDUCATION (DRIVE)",INTERNATIONAL BROTHERHOOD OF TEAMSTERS
"D.R.I.V.E. - DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDUCATION (THE PAC OF THE INTERNATIONAL BROTHERHOOD OF TEAMSTERS)",INTERNATIONAL BROTHERHOOD OF TEAMSTERS
"D.R.I.V.E. - DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDUCATION (THE PAC OF THE INTERNATIONALBROTHERHOOD OF TEAMSTERS)",INTERNATIONAL BROTHERHOOD OF TEAMSTERS
"D.R.I.V.E. DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDU (THE PAC OF INT'L BROTHERHOOD OF TEAMSTERS)",INTERNATIONAL BROTHERHOOD OF TEAMSTERS
"D.R.I.V.E.- DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDUCATION (THE PAC OF THE INTERNATIONAL BROTHERHOOD OF TEAMSTERS)",INTERNATIONAL BROTHERHOOD OF TEAMSTERS
"DRIVE - DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDUCATION (THE PAC OF THE INTERNATIONAL BROTHERHOOD OF TEAMSTERS)",INTERNATIONAL BROTHERHOOD OF TEAMSTERS
DRIVE COMMITEE,INTERNATIONAL BROTHERHOOD OF TEAMSTERS
DRIVE COMMITTEE,INTERNATIONAL BROTHERHOOD OF TEAMSTERS
DRIVE COMMITTEE - FEC ID# C00032979,INTERNATIONAL BROTHERHOOD OF TEAMSTERS
DRIVE COMMITTEE (FEC ID #C00032979),INTERNATIONAL BROTHERHOOD OF TEAMSTERS
DRIVE COMMITTEE (FEC ID #C00032979),INTERNATIONAL BROTHERHOOD OF TEAMSTERS
DRIVE COMMITTEE (FEC ID# C00032979),INTERNATIONAL BROTHERHOOD OF TEAMSTERS
DRIVE COMMITTEE (FEC ID#C00032979),INTERNATIONAL BROTHERHOOD OF TEAMSTERS
DRIVE COMMITTEE (TEAMSTERS),INTERNATIONAL BROTHERHOOD OF TEAMSTERS
INTERNATIONAL FEDERATION OF PROFESSIONAL AND TECHNICAL ENGINEERS-LOCAL 21 TJ ANTHONY FUND PAC,INTERNATIONAL FEDERATION OF PROFESSIONAL & TECHNICAL ENGINEERS LOCAL 21
INTERNATIONAL FEDERATION OF PROFESSIONAL AND TECHNICAL ENGINEERS-LOCAL 21 TJ ANTHONY PAC FUND,INTERNATIONAL FEDERATION OF PROFESSIONAL & TECHNICAL ENGINEERS LOCAL 21
FOREMEN'S UNION LOCAL 94 POLITICAL ACTION COMMITTEE,INTERNATIONAL LONGSHORE & WAREHOUSE UNION FOREMEN'S LOCAL 94
FOREMEN'S UNION LOCAL 94 POLITICAL ACTION FUND,INTERNATIONAL LONGSHORE & WAREHOUSE UNION FOREMEN'S LOCAL 94
INTERNATIONAL LONGSHORE & WAREHOUSE UNION FOREMEN'S LOCAL 94 PAC,INTERNATIONAL LONGSHORE & WAREHOUSE UNION FOREMEN'S LOCAL 94
INTERNATIONAL LONGSHORE AND WAREHOUSE UNION FOREMEN'S LOCAL 94 (ADMIN),INTERNATIONAL LONGSHORE & WAREHOUSE UNION FOREMEN'S LOCAL 94
INTERNATIONAL LONGSHORE AND WAREHOUSE UNION FOREMEN'S LOCAL 94 PAC,INTERNATIONAL LONGSHORE & WAREHOUSE UNION FOREMEN'S LOCAL 94
INTERNATIONAL LONGSHORE AND WAREHOUSE UNION FOREMEN'S LOCAL 94 PAC (ILWU),INTERNATIONAL LONGSHORE & WAREHOUSE UNION FOREMEN'S LOCAL 94
INTERNATIONAL LONGSHORE AND WAREHOUSE UNION FOREMEN'S UNION LOCAL 94 POLITICAL ACTION COMMITTEE,INTERNATIONAL LONGSHORE & WAREHOUSE UNION FOREMEN'S LOCAL 94
I.L.W.U. LOCAL 13 POLITICAL ACTION COMMITTEE FUND,INTERNATIONAL LONGSHORE & WAREHOUSE UNION LOCAL 13
ILWU LOCAL 13,INTERNATIONAL LONGSHORE & WAREHOUSE UNION LOCAL 13
INTERNATIONAL LONGSHORE & WAREHOUSE UNION LOCAL 13 PAC,INTERNATIONAL LONGSHORE & WAREHOUSE UNION LOCAL 13
INTERNATIONAL LONGSHORE & WAREHOUSE WORKERS LOCAL 13,INTERNATIONAL LONGSHORE & WAREHOUSE UNION LOCAL 13
INTERNATIONAL LONGSHORE AND WAREHOUSE UNION (I.L.W.U.) LOCAL 13 PAC,INTERNATIONAL LONGSHORE & WAREHOUSE UNION LOCAL 13
INTERNATIONAL LONGSHORE AND WAREHOUSE UNION (I.L.W.U.) LOCAL 13 PAC SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL LONGSHORE & WAREHOUSE UNION LOCAL 13
INTERNATIONAL LONGSHORE AND WAREHOUSE UNION (ILWU) LOCAL 13 PAC SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL LONGSHORE & WAREHOUSE UNION LOCAL 13
INTERNATIONAL LONGSHORE AND WAREHOUSE UNION LOCAL 13,INTERNATIONAL LONGSHORE & WAREHOUSE UNION LOCAL 13
INTERNATIONAL LONGSHORE AND WAREHOUSE UNION LOCAL 13 PAC,INTERNATIONAL LONGSHORE & WAREHOUSE UNION LOCAL 13
INTERNATIONAL LONGSHORE AND WAREHOUSE UNION LOCAL 13 PAC FUND,INTERNATIONAL LONGSHORE & WAREHOUSE UNION LOCAL 13
INTERNATIONAL LONGSHORE AND WAREHOUSE UNION LOCAL 13 PAC FUND (I.L.W.U. PAC) SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL LONGSHORE & WAREHOUSE UNION LOCAL 13
INTERNATIONAL LONGSHORE AND WAREHOUSE UNION LOCAL 13 PAC SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL LONGSHORE & WAREHOUSE UNION LOCAL 13
INTERNATIONAL LONGSHORE AND WAREHOUSE UNION LOCAL 13 PAC SMALL CONTRIBUTOR COMMITTEE (I.L.W.U. LOCAL 13),INTERNATIONAL LONGSHORE & WAREHOUSE UNION LOCAL 13
INTERNATIONAL LONGSHOREMEN AND WAREHOUSEMEN'S UNION ILWU LOCAL 13 PAC FUND,INTERNATIONAL LONGSHORE & WAREHOUSE UNION LOCAL 13
I.L.W.U. LOCAL 13 PAC,INTERNATIONAL LONGSHORE & WAREHOUSE WORKERS LOCAL 13
ILWU LOCAL 13 PAC,INTERNATIONAL LONGSHORE & WAREHOUSE WORKERS LOCAL 13
INTERNATIONAL LONGSHORE AND WAREHOUSE UNION (ILWU) POLITICAL ACTION FUND,INTERNATIONAL LONGSHORE AND WAREHOUSE UNION
INTERNATIONAL LONGSHORE AND WAREHOUSE UNION POLITICAL ACTION FUND,INTERNATIONAL LONGSHORE AND WAREHOUSE UNION
INTERNATIONAL PAPER PAC  (IP-PAC),INTERNATIONAL PAPER
INTERNATIONAL PAPER PAC (IP-PAC),INTERNATIONAL PAPER
INTERNATIONAL PAPER POLITICAL ACTION COMMITTEE (IP PAC),INTERNATIONAL PAPER
INTERNATIONAL PAPER POLITICAL ACTION COMMITTEE (IP-PAC),INTERNATIONAL PAPER
INTERNATIONAL PAPER POLITICAL ACTION COMMITTEE (IP-PAC) (FED PAC ID C00034405),INTERNATIONAL PAPER
INTERNATIONAL PAPER POLITICAL ACTION COMMITTEE (IP-PAC) (FED PAC ID# C00034405),INTERNATIONAL PAPER
INT'L UNION OF ELEVATOR CONSTRUCTORS LOCAL # 8 -PAC,INTERNATIONAL UNION OF ELEVATOR CONSTRUCTORS LOCAL 8
INT'L UNION OF ELEVATOR CONSTRUCTORS LOCAL #8 PAC,INTERNATIONAL UNION OF ELEVATOR CONSTRUCTORS LOCAL 8
INTERNATIONAL UNION OF ELEVATOR CONSTRUCTORS LOCAL #8 PAC,INTERNATIONAL UNION OF ELEVATOR CONSTRUCTORS LOCAL 8
INTERNATIONAL UNION OF ELEVATOR CONSTRUCTORS LOCAL #8 PAC SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL UNION OF ELEVATOR CONSTRUCTORS LOCAL 8
INTERNATIONAL UNION OF ELEVATOR CONSTRUCTORS LOCAL 8 PAC SMALL CONTRIBUTOR COMMITTEE,INTERNATIONAL UNION OF ELEVATOR CONSTRUCTORS LOCAL 8
